Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat,Color
Elektronik_Magaza_27,11.119748230615134,49.26251042908592,Tarayıcı,1560.1,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Mikrofon,1956.97,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Uydu Alıcısı,7699.43,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,blender,2305.38,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Güç Kaynağı,9694.5,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Oyun Kolu,6397.51,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Kasa Fanı,6955.92,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Ethernet Kablosu,2256.38,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Masaüstü Hoparlör,8937.79,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Akıllı Telefon,6711.36,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Kablosuz Mouse,8657.62,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Kablosuz Şarj Cihazı,9569.16,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Ses Kartı,1343.85,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,YazıcıFotokopi Makinesi,1056.21,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Bluetooth Alıcı,8053.74,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Termostat,8674.65,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,ocak,5879.24,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,İşlemci,3723.41,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Elektrikli Bisiklet,6561.03,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Elektronik Kalem,3126.07,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Uzaktan Kumandalı Araç,2460.02,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Dijital Kamera,4932.64,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Ekran Kartı,2239.92,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Router,4888.67,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,bulaşık makinesiKettle,9570.4,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,GPS Cihazı,8413.86,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,tost makinesi,9422.15,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Mouse Pad,8082.66,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Akıllı Saat,3612.03,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Oyun Monitörü,8139.25,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,HDMI Switch,9236.87,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Bluetooth Verici,9475.65,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,RAM Bellek,6863.66,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Saç Şekillendiricisi,2192.53,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Tablet,493.32,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Dijital Kalem,1557.28,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Hava Temizleyici,9658.91,red
Elektronik_Magaza_28,1.1353644767419069,46.86606419941263,Wi-Fi Sinyal Güçlendirici,4674.76,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Ses Yalıtım Paneli,8564.36,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Type-C Adaptör,4703.94,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Elektrikli Kaykay,6642.09,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,ütü,338.99,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,tost makinesi,2573.66,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Tarayıcı,4419.07,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Wi-Fi Sinyal Güçlendirici,6343.25,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,çamaşır makinesi,1798.06,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,GPS Cihazı,7669.06,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,M.2 SSD,3707.61,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Akıllı Saat,8192.61,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,airfryer,1069.89,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Ses Kartı,6829.59,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Modem,3003.95,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Termostat,7974.29,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,TV Box,4081.49,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Güvenlik Kamerası,6686.96,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,USB Bellek,9349.62,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,SSD,304.2,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Kablosuz Şarj Cihazı,210.06,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Robot Süpürge,7725.76,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Akıllı Telefon,6499.29,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,fırın,3000.5,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,USB Mikrofon,4994.53,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,HDMI Switch,515.16,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Webcam,2005.21,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,İşlemci,4302.51,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Uzaktan Kumandalı Araç,8357.04,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Bluetooth Verici,4848.71,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Grafik Tablet,5904.99,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Router,8750.16,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,RAM Bellek,3157.31,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Kablosuz Mouse,7036.92,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,Mekanik Saat,8630.51,red
Elektronik_Magaza_29,5.630327568183735,11.881791626807193,blender,2105.9,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Kasa Fanı,3629.13,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Bluetooth Verici,9800.12,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Klavye,9833.86,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,fırın,2309.98,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Mouse Pad,757.81,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,fritöz,2782.12,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Modem,4037.55,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Akıllı Saat,4465.96,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,USB Bellek,6226.18,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Mikrofon,9005.08,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,çamaşır makinesi,3370.45,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,HDMI Switch,8514.85,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,YazıcıFotokopi Makinesi,1025.44,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Ses Yalıtım Paneli,514.56,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,ütü,5090.05,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,buzdolabı,690.66,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,VR Gözlük,3985.65,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Güç Kaynağı,8978.1,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Harici Hard Disk,2490.68,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Oyun Kolu,7089.16,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Type-C Adaptör,3093.42,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Wi-Fi Sinyal Güçlendirici,544.71,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Saç Şekillendiricisi,5611.24,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Kablosuz Kulaklık,8365.05,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Dijital Kalem,4153.74,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,IP Kamera,6211.21,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Tablet,9010.23,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Anakart,7917.98,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,tost makinesi,2019.38,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Elektrikli Kaykay,7360.5,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,USB Hub,5068.74,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Elektronik Kalem,7485.07,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Kulaklık,4995.7,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Mouse,1366.79,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Masaüstü Bilgisayar,5742.1,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Webcam,4972.13,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Uydu Alıcısı,5227.43,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Elektrikli Bisiklet,8801.13,red
Elektronik_Magaza_30,11.752624677710488,64.92103021160635,Hava Temizleyici,8958.89,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Kablosuz Şarj Cihazı,4590.02,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Tablet,4611.75,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Drone,5200.35,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Router,5243.93,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Ekran Kartı,9508.83,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Güç Kaynağı,6529.06,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,blender,2846.82,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,USB Bellek,5362.21,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Güvenlik Kamerası,6309.51,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,IP Kamera,6433.74,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Dijital Kamera,5894.02,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,çamaşır makinesi,1859.59,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,3D Yazıcı,432.57,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,USB Hub,3444.65,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Robot Süpürge,4332.47,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Ethernet Kablosu,711.86,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Akıllı Telefon,8168.18,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Elektrikli Bisiklet,3506.37,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Elektrikli Kaykay,9144.96,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,tost makinesi,1628.66,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Grafik Tablet,663.66,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Hareket Sensörü,4874.93,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,VR Gözlük,1972.38,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Saç Şekillendiricisi,9380.25,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Hava Temizleyici,202.0,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,fırın,4184.93,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,Monitör,9274.8,red
Elektronik_Magaza_31,74.60448792654233,58.33687650971597,YazıcıFotokopi Makinesi,3905.74,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Kablosuz Mouse,1021.78,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Hareket Sensörü,3098.66,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,GPS Cihazı,5030.3,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Mouse Pad,1933.0,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Robot Süpürge,4718.96,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,HDMI Kablo,8379.8,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Harici Hard Disk,8738.92,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,fırın,587.68,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,ütü,1692.94,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Elektrikli Bisiklet,2825.37,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,İşlemci,5989.17,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,blender,3673.85,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Mikrofon,8456.01,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Drone,7195.05,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Kasa Fanı,1094.51,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,GoPro Kamera,6283.12,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Mekanik Saat,1218.82,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Streaming Capture Card,2624.85,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,çamaşır makinesi,1860.92,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,tost makinesi,1813.31,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,USB Hub,6202.32,red
Elektronik_Magaza_32,96.2172548474542,37.48705795237041,Akıllı Telefon,5679.69,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Dijital Kamera,1842.68,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,ocak,9902.71,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Harici Hard Disk,4276.18,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,GoPro Kamera,1060.99,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Oyun Monitörü,1293.63,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Anakart,5880.55,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Webcam,9792.79,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Hareket Sensörü,5762.32,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,çamaşır makinesi,9495.51,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,USB Mikrofon,4496.92,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,HDMI Kablo,4414.83,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Mekanik Saat,5050.07,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Elektrikli Kaykay,7004.51,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Monitör,3739.4,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Termometre,8652.47,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,IP Kamera,389.89,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Elektrikli Bisiklet,4453.67,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Ethernet Kablosu,5158.82,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,blender,6109.62,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Kablosuz Oyun Mouse,2833.11,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Güç Kaynağı,4332.05,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Wi-Fi Sinyal Güçlendirici,4896.92,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,Kapı Kilidi,6900.41,red
Elektronik_Magaza_33,28.571208628186078,86.85991281894603,airfryer,7758.09,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,GoPro Kamera,7404.49,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Webcam,3481.67,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Mekanik Saat,9994.56,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Uzaktan Kumandalı Araç,8501.79,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Elektrikli Scooter,2674.23,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Elektrikli Kaykay,2031.55,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,GPS Cihazı,3208.81,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Termostat,4578.21,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Kapı Kilidi,8522.91,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Uydu Alıcısı,7805.79,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Projektör Perdesi,8527.34,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,fritöz,2792.38,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Drone,5975.27,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Robot Süpürge,2904.17,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Güvenlik Kamerası,1179.33,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Modem,6873.56,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,bulaşık makinesiKettle,1515.68,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Oyun Kolu,6710.21,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,IP Kamera,6514.85,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Kablosuz Şarj Cihazı,8121.46,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Masaüstü Bilgisayar,1481.59,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,3D Yazıcı,7856.45,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Monitör,9992.84,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Kasa Fanı,8525.32,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Kablosuz Oyun Mouse,7542.94,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Harici Hard Disk,6655.44,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Bluetooth Verici,4275.64,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Grafik Tablet,7331.95,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,Projektör,7269.36,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,fırın,6351.83,red
Elektronik_Magaza_34,22.359583851945263,96.32225394406112,M.2 SSD,7983.16,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Monitör,4542.76,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Ekran Kartı,1300.4,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Projektör,5634.77,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Laptop,2723.93,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Robot Süpürge,3905.89,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Güç Kaynağı,272.41,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Akıllı Telefon,3889.63,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,HDMI Switch,8107.13,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,DJ Kulaklık,5472.95,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Tarayıcı,197.03,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Modem,4751.45,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Kablosuz Mouse,2985.37,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,blender,4827.75,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Drone,4106.46,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,E-Kitap Okuyucu,9326.59,red
Elektronik_Magaza_35,1.215447468981634,96.98788267076392,Termometre,507.66,red
